Vou No.,Vou Date,Party Name,GSTIN No.,City,Place of Supply,,Product Name,HSN Code,Quantity-1,Item Amount,Expense / Discount,Tax %,Taxable Amt.,IGST,CGST,SGST,Cess,Bill Amount
SE/227,14 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,317,"2,46,958.10",-0.1,5,"2,46,958.10",0,"6,173.95","6,173.95",0,"2,86,987.00"
SE/227,14 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,12,"21,444.00",-0.11,18,"21,444.00",0,"1,929.96","1,929.96",0,"2,86,987.00"
SE/227,14 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,582.86,-0.11,5,582.86,0,14.57,14.57,0,"2,86,987.00"
SE/227,14 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,3,"1,681.43",-0.11,5,"1,681.43",0,42.04,42.04,0,"2,86,987.00"
SE/251,14 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,59
SE/228,16 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,348,"2,71,108.57",0,5,"2,71,108.57",0,"6,777.71","6,777.71",0,"2,86,194.00"
SE/228,16 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,5,"1,457.14",0.01,5,"1,457.14",0,36.43,36.43,0,"2,86,194.00"
SE/229,17 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,361,"2,81,236.19",-0.03,5,"2,81,236.19",0,"7,030.90","7,030.90",0,"2,98,607.00"
SE/229,17 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,1,"1,787.00",-0.04,18,"1,787.00",0,160.83,160.83,0,"2,98,607.00"
SE/229,17 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,582.86,-0.04,5,582.86,0,14.57,14.57,0,"2,98,607.00"
SE/229,17 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,-0.04,5,560.48,0,14.01,14.01,0,"2,98,607.00"
SE/252,17 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,100,0,18,100,0,9,9,0,118
SE/230,18 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,385,"2,99,933.33",-0.03,5,"2,99,933.33",0,"7,498.33","7,498.33",0,"3,37,217.00"
SE/230,18 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"17,870.00",-0.02,18,"17,870.00",0,"1,608.30","1,608.30",0,"3,37,217.00"
SE/230,18 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,582.86,-0.02,5,582.86,0,14.57,14.57,0,"3,37,217.00"
SE/230,18 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,-0.02,5,560.48,0,14.01,14.01,0,"3,37,217.00"
SE/231,19 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,237,"1,84,634.29",0.01,5,"1,84,634.29",0,"4,615.86","4,615.86",0,"1,96,267.00"
SE/231,19 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,165.71",0,5,"1,165.71",0,29.14,29.14,0,"1,96,267.00"
SE/231,19 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",0,5,"1,120.95",0,28.02,28.02,0,"1,96,267.00"
SE/253,19 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,42.37,0.01,18,42.37,0,3.81,3.81,0,50
SE/254,19 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,211.02,0,18,211.02,0,18.99,18.99,0,603
SE/254,19 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,300,0,18,300,0,27,27,0,603
SE/232,20 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,308,"2,39,946.67",-0.01,5,"2,39,946.67",0,"5,998.67","5,998.67",0,"2,52,250.00"
SE/232,20 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.43,-0.01,5,291.43,0,7.29,7.29,0,"2,52,250.00"
SE/255,20 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,177
SE/255,20 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,177
SE/233,21 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,370,"2,88,247.62",0.01,5,"2,88,247.62",0,"7,206.19","7,206.19",0,"3,05,367.00"
SE/233,21 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,5,"1,457.14",0,5,"1,457.14",0,36.43,36.43,0,"3,05,367.00"
SE/233,21 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",0,5,"1,120.95",0,28.02,28.02,0,"3,05,367.00"
SE/256,21 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,252.54",0,18,"2,252.54",0,202.73,202.73,0,"2,776.00"
SE/256,21 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,"2,776.00"
SE/234,23 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,285,"2,22,028.57",0.14,5,"2,22,028.57",0,"5,550.71","5,550.71",0,"2,54,523.00"
SE/234,23 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"17,870.00",0.13,18,"17,870.00",0,"1,608.30","1,608.30",0,"2,54,523.00"
SE/234,23 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.43,0.13,5,291.43,0,7.29,7.29,0,"2,54,523.00"
SE/235,24 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,415,"3,23,304.76",-0.13,5,"3,23,304.76",0,"8,082.62","8,082.62",0,"3,56,582.00"
SE/235,24 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,165.71",-0.12,5,"1,165.71",0,29.14,29.14,0,"3,56,582.00"
SE/235,24 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 Kg ND CYLINDER FTL [POS],27111100,30,"12,966.10",-0.12,18,"12,966.10",0,"1,166.95","1,166.95",0,"3,56,582.00"
SE/235,24 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,-0.12,5,560.48,0,14.01,14.01,0,"3,56,582.00"
SE/257,24 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,177
SE/257,24 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,177
SE/236,25 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,328,"2,55,527.62",0.08,5,"2,55,527.62",0,"6,388.19","6,388.19",0,"2,92,940.00"
SE/236,25 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"17,870.00",0.08,18,"17,870.00",0,"1,608.30","1,608.30",0,"2,92,940.00"
SE/236,25 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,874.29,0.08,5,874.29,0,21.86,21.86,0,"2,92,940.00"
SE/236,25 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 Kg ND CYLINDER FTL [POS],27111100,1,"1,232.20",0.08,18,"1,232.20",0,110.9,110.9,0,"2,92,940.00"
SE/236,25 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",0.08,5,"1,120.95",0,28.02,28.02,0,"2,92,940.00"
SE/258,25 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,59
SE/237,26 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,294,"2,29,040.00",0.11,5,"2,29,040.00",0,"5,726.00","5,726.00",0,"2,43,825.00"
SE/237,26 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,1,"1,787.00",0.12,18,"1,787.00",0,160.83,160.83,0,"2,43,825.00"
SE/237,26 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,165.71",0.12,5,"1,165.71",0,29.14,29.14,0,"2,43,825.00"
SE/238,27 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,355,"2,76,561.90",0,5,"2,76,561.90",0,"6,914.05","6,914.05",0,"2,91,920.00"
SE/238,27 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,5,"1,457.14",0,5,"1,457.14",0,36.43,36.43,0,"2,91,920.00"
SE/259,27 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,100,0,18,100,0,9,9,0,118
SE/239,28 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,365,"2,84,352.38",0.06,5,"2,84,352.38",0,"7,108.81","7,108.81",0,"3,23,884.00"
SE/239,28 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,11,"19,657.00",0.06,18,"19,657.00",0,"1,769.13","1,769.13",0,"3,23,884.00"
SE/239,28 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,5,"1,457.14",0.06,5,"1,457.14",0,36.43,36.43,0,"3,23,884.00"
SE/239,28 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0.06,5,560.48,0,14.01,14.01,0,"3,23,884.00"
SE/260,28 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,118
SE/240,30 September 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,308,"2,39,946.67",-0.01,5,"2,39,946.67",0,"5,998.67","5,998.67",0,"2,51,944.00"
SE/261,01 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,376,"2,92,921.90",-0.08,5,"2,92,921.90",0,"7,323.05","7,323.05",0,"3,29,799.00"
SE/261,01 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,11,"17,119.92",-0.1,18,"17,119.92",0,"1,540.79","1,540.79",0,"3,29,799.00"
SE/261,01 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,-0.1,5,875.71,0,21.89,21.89,0,"3,29,799.00"
SE/261,01 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 Kg ND CYLINDER FTL [POS],27111100,1,442.37,-0.1,18,442.37,0,39.81,39.81,0,"3,29,799.00"
SE/261,01 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,-0.1,5,560.48,0,14.01,14.01,0,"3,29,799.00"
SE/262,02 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,330,"2,57,085.71",-0.12,5,"2,57,085.71",0,"6,427.14","6,427.14",0,"3,04,465.00"
SE/262,02 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,2,"3,112.71",-0.12,18,"3,112.71",0,280.14,280.14,0,"3,04,465.00"
SE/262,02 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,5,"1,459.52",-0.12,5,"1,459.52",0,36.49,36.49,0,"3,04,465.00"
SE/262,02 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 Kg ND CYLINDER FTL [POS],27111100,20,"24,847.46",-0.12,18,"24,847.46",0,"2,236.27","2,236.27",0,"3,04,465.00"
SE/289,02 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,177
SE/289,02 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,177
SE/263,03 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,308,"2,39,946.67",-0.01,5,"2,39,946.67",0,"5,998.67","5,998.67",0,"2,53,783.00"
SE/263,03 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,6,"1,751.43",-0.01,5,"1,751.43",0,43.79,43.79,0,"2,53,783.00"
SE/264,04 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,385,"2,99,933.33",-0.16,5,"2,99,933.33",0,"7,498.33","7,498.33",0,"3,34,214.00"
SE/264,04 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,10,"15,563.56",-0.16,18,"15,563.56",0,"1,400.72","1,400.72",0,"3,34,214.00"
SE/264,04 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,-0.16,5,875.71,0,21.89,21.89,0,"3,34,214.00"
SE/265,05 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,342,"2,66,434.29",0.12,5,"2,66,434.29",0,"6,660.86","6,660.86",0,"2,91,977.00"
SE/265,05 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,6,"9,338.14",0.12,18,"9,338.14",0,840.43,840.43,0,"2,91,977.00"
SE/265,05 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,583.81,0.12,5,583.81,0,14.6,14.6,0,"2,91,977.00"
SE/265,05 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0.12,5,560.48,0,14.01,14.01,0,"2,91,977.00"
SE/290,05 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,100,0,18,100,0,9,9,0,708
SE/290,05 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,500,0,18,500,0,45,45,0,708
SE/266,07 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,422,"3,28,758.10",0.01,5,"3,28,758.10",0,"8,218.95","8,218.95",0,"3,66,317.00"
SE/266,07 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,11,"17,119.92",0,18,"17,119.92",0,"1,540.79","1,540.79",0,"3,66,317.00"
SE/266,07 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,0,5,875.71,0,21.89,21.89,0,"3,66,317.00"
SE/267,08 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,428,"3,33,432.38",-0.16,5,"3,33,432.38",0,"8,335.81","8,335.81",0,"3,54,696.00"
SE/267,08 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,2,"3,112.71",-0.16,18,"3,112.71",0,280.14,280.14,0,"3,54,696.00"
SE/267,08 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,-0.16,5,875.71,0,21.89,21.89,0,"3,54,696.00"
SE/291,08 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,295
SE/291,08 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,200,0,18,200,0,18,18,0,295
SE/268,09 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,393,"3,06,165.71",-0.15,5,"3,06,165.71",0,"7,654.14","7,654.14",0,"3,26,066.00"
SE/268,09 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,2,"3,112.71",-0.16,18,"3,112.71",0,280.14,280.14,0,"3,26,066.00"
SE/268,09 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,-0.16,5,875.71,0,21.89,21.89,0,"3,26,066.00"
SANDO/BSC/002,10 October 2024,INDIAN OIL CORPO.[Custmer],24AAACI1681G1ZV,AHMEDABAD,Gujarat,,SERVICE_18,996913,0,"1,02,150.00",0,18,"1,02,150.00",0,"9,193.50","9,193.50",0,"1,20,537.00"
SE/269,10 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,266,"2,07,226.67",-0.01,5,"2,07,226.67",0,"5,180.67","5,180.67",0,"2,38,096.00"
SE/269,10 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,11,"17,119.92",0,18,"17,119.92",0,"1,540.79","1,540.79",0,"2,38,096.00"
SE/269,10 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.9,0,5,291.9,0,7.3,7.3,0,"2,38,096.00"
SE/270,11 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,467,"3,63,815.24",0,5,"3,63,815.24",0,"9,095.38","9,095.38",0,"3,86,292.00"
SE/270,11 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,2,"3,112.71",0,18,"3,112.71",0,280.14,280.14,0,"3,86,292.00"
SE/270,11 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,583.81,0,5,583.81,0,14.6,14.6,0,"3,86,292.00"
SE/292,11 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,118
SE/271,12 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,307,"2,39,167.62",0.17,5,"2,39,167.62",0,"5,979.19","5,979.19",0,"2,54,802.00"
SE/271,12 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,1,"1,556.36",0.16,18,"1,556.36",0,140.07,140.07,0,"2,54,802.00"
SE/271,12 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,6,"1,751.43",0.16,5,"1,751.43",0,43.79,43.79,0,"2,54,802.00"
SE/293,12 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,118
SE/272,14 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,320,"2,49,295.24",-0.12,5,"2,49,295.24",0,"6,232.38","6,232.38",0,"2,87,733.00"
SE/272,14 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,12,"18,676.27",-0.12,18,"18,676.27",0,"1,680.86","1,680.86",0,"2,87,733.00"
SE/272,14 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,9,"2,627.14",-0.12,5,"2,627.14",0,65.68,65.68,0,"2,87,733.00"
SE/272,14 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",-0.12,5,"1,120.95",0,28.02,28.02,0,"2,87,733.00"
SE/273,15 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,365,"2,84,352.38",0.17,5,"2,84,352.38",0,"7,108.81","7,108.81",0,"2,99,772.00"
SE/273,15 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,2,583.81,0.16,5,583.81,0,14.6,14.6,0,"2,99,772.00"
SE/273,15 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0.16,5,560.48,0,14.01,14.01,0,"2,99,772.00"
SE/294,15 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,59
SE/274,16 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,435,"3,38,885.71",0,5,"3,38,885.71",0,"8,472.14","8,472.14",0,"3,57,056.00"
SE/274,16 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0.01,5,"1,167.62",0,29.19,29.19,0,"3,57,056.00"
SE/295,16 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"4,828.81",0,18,"4,828.81",0,434.59,434.59,0,"6,052.00"
SE/295,16 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,300,0.01,18,300,0,27,27,0,"6,052.00"
SE/275,17 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,393,"3,06,165.71",0,5,"3,06,165.71",0,"7,654.14","7,654.14",0,"3,22,700.00"
SE/275,17 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",0.01,5,"1,167.62",0,29.19,29.19,0,"3,22,700.00"
SE/296,17 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,118
SE/276,18 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,455,"3,54,466.67",0.11,5,"3,54,466.67",0,"8,861.67","8,861.67",0,"3,93,900.00"
SE/276,18 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,11,"17,119.92",0.13,18,"17,119.92",0,"1,540.79","1,540.79",0,"3,93,900.00"
SE/276,18 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,3,875.71,0.13,5,875.71,0,21.89,21.89,0,"3,93,900.00"
SE/276,18 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0.13,5,560.48,0,14.01,14.01,0,"3,93,900.00"
SE/297,18 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,71.19,-0.01,18,71.19,0,6.41,6.41,0,84
SE/277,19 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,338,"2,63,318.10",0,5,"2,63,318.10",0,"6,582.95","6,582.95",0,"2,80,162.00"
SE/277,19 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,12,"3,502.86",0,5,"3,502.86",0,87.57,87.57,0,"2,80,162.00"
SE/298,19 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,59
SE/278,20 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,164,"1,27,763.81",0.24,5,"1,27,763.81",0,"3,194.10","3,194.10",0,"1,34,459.00"
SE/278,20 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,1,291.9,0.25,5,291.9,0,7.3,7.3,0,"1,34,459.00"
SE/299,20 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,59
SE/279,21 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,402,"3,13,177.14",-0.13,5,"3,13,177.14",0,"7,829.43","7,829.43",0,"3,51,440.00"
SE/279,21 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,19 KG XTRA TEJ,27111100,11,"17,119.92",-0.12,18,"17,119.92",0,"1,540.79","1,540.79",0,"3,51,440.00"
SE/279,21 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,4,"1,167.62",-0.12,5,"1,167.62",0,29.19,29.19,0,"3,51,440.00"
SE/279,21 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",-0.12,5,"1,120.95",0,28.02,28.02,0,"3,51,440.00"
SE/300,21 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,50,0,18,50,0,4.5,4.5,0,177
SE/300,21 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,100,0,18,100,0,9,9,0,177
SE/280,22 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,477,"3,71,605.71",0.16,5,"3,71,605.71",0,"9,290.14","9,290.14",0,"3,92,614.00"
SE/280,22 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,6,"1,751.43",0.17,5,"1,751.43",0,43.79,43.79,0,"3,92,614.00"
SE/280,22 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,1,560.48,0.17,5,560.48,0,14.01,14.01,0,"3,92,614.00"
SE/301,22 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,18_AMOUNT,732111,0,"2,414.41",0,18,"2,414.41",0,217.3,217.3,0,"3,085.00"
SE/301,22 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,SERVICE_18,996913,0,200,-0.01,18,200,0,18,18,0,"3,085.00"
SE/281,23 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,393,"3,06,165.71",-0.16,5,"3,06,165.71",0,"7,654.14","7,654.14",0,"3,24,183.00"
SE/281,23 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,5 KG HOUSEHOLD,27111100,5,"1,459.52",-0.16,5,"1,459.52",0,36.49,36.49,0,"3,24,183.00"
SE/281,23 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,10 KG EXTRA LITE,27111100,2,"1,120.95",-0.16,5,"1,120.95",0,28.02,28.02,0,"3,24,183.00"
SE/282,24 October 2024,Customer Cash Party,,CHANSMA,Gujarat,,14.2 Kg [Non/Sub Dom H/Hold].,27111100,356,"2,77,340.95",-0.17,5,"2,77,340.95",0,"6,933.52","6,933.52",0,"3,17,225.00"
