Vou No.,Vou Date,Party Name,GSTIN No.,City,Place of Supply,Product Name,HSN Code,Quantity-1,Item Amount,Expense / Discount,Tax %,Taxable Amt.,IGST,CGST,SGST,Cess,Bill Amount
SCT/72,04 August 2024,S V TILES AND GRANITES,29CGWPV1383B1ZS,CHIKBALLAPUR,Karnataka,CERAMIC GLAZE TILES,69072300,452,"54,240.00",0,18,"54,240.00","9,763.60",0,0,0,"2,79,802.00"
SCT/72,04 August 2024,S V TILES AND GRANITES,29CGWPV1383B1ZS,CHIKBALLAPUR,Karnataka,CERAMIC GLAZE TILES,69072300,1524,"1,82,880.00",0,18,"1,82,880.00","32,918.40",0,0,0,"2,79,802.00"
SCT/73,04 August 2024,Classic M T S,09AJGPI1358G2Z8,Saharanpur,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,298,"7,450.00",-620.82,18,"6,829.41","1,229.73",0,0,0,"4,24,083.00"
SCT/73,04 August 2024,Classic M T S,09AJGPI1358G2Z8,Saharanpur,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3205,"3,84,600.00",-32037.18,18,"3,52,562.59","63,461.27",0,0,0,"4,24,083.00"
SCT/74,04 September 2024,BLACKWELL TILES,24CQFPR9774K1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,2,240,-19.79,18,220.01,0,19.71,19.71,0,"25,961.00"
SCT/74,04 September 2024,BLACKWELL TILES,24CQFPR9774K1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,198,"23,760.00",-1979.21,18,"21,780.99",0,"1,960.29","1,960.29",0,"25,961.00"
SCT/75,04 September 2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,256,"30,720.00",-2559,18,"28,161.00",0,"2,534.00","2,534.00",0,"33,229.00"
SCT/76,04 September 2024,DEEPAK TRADERS,09AWQPS5685P1Z2,GOLA GOKRANNATH,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,111,"13,320.00",-777.66,18,"12,542.12","2,257.30",0,0,0,"3,03,727.00"
SCT/76,04 September 2024,DEEPAK TRADERS,09AWQPS5685P1Z2,GOLA GOKRANNATH,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2167,"2,60,040.00",-15186.34,18,"2,44,853.88","44,073.70",0,0,0,"3,03,727.00"
SCT/77,04 September 2024,MADHAV CERAMIC,36ANLPJ8797R1ZM,HYDERABAD,Telangana,CERAMIC GLAZE TILES,69072300,597,"71,640.00",0,18,"71,640.00","12,895.60",0,0,0,"4,85,830.00"
SCT/77,04 September 2024,MADHAV CERAMIC,36ANLPJ8797R1ZM,HYDERABAD,Telangana,CERAMIC GLAZE TILES,69072300,2834,"3,40,080.00",0,18,"3,40,080.00","61,214.40",0,0,0,"4,85,830.00"
SCT/78,04 September 2024,SHRIRAM MARBLE,27CFPPG7800E1ZG,SINNAR,Maharashtra,CERAMIC GLAZE TILES,69072300,245,"29,400.00",-2449.04,18,"26,950.98","4,851.22",0,0,0,"3,90,193.00"
SCT/78,04 September 2024,SHRIRAM MARBLE,27CFPPG7800E1ZG,SINNAR,Maharashtra,CERAMIC GLAZE TILES,69072300,2761,"3,31,320.00",-27598.96,18,"3,03,721.02","54,669.78",0,0,0,"3,90,193.00"
SCT/80,04 October 2024,ADESH ENTERPRISE,24APUPK5528C1ZT,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,350,"42,000.00",-3498.62,18,"38,501.40",0,"3,465.45","3,465.45",0,"5,03,935.00"
SCT/80,04 October 2024,ADESH ENTERPRISE,24APUPK5528C1ZT,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,294,"7,350.00",-612.26,18,"6,737.74",0,606.4,606.4,0,"5,03,935.00"
SCT/80,04 October 2024,ADESH ENTERPRISE,24APUPK5528C1ZT,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3471,"4,16,520.00",-34696.12,18,"3,81,823.86",0,"34,364.15","34,364.15",0,"5,03,935.00"
SCT/81,04 October 2024,SHRIRAM MARBLE,27CFPPG7800E1ZG,SINNAR,Maharashtra,CERAMIC GLAZE TILES,69072300,66,"7,920.00",0,18,"7,920.00","1,426.00",0,0,0,"9,346.00"
SCT/82,04 October 2024,VRINDAVAN TRADING COMPANY,09BLAPK0188F1Z8,GAUTAM BUDH NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,1541,"69,345.00",-20804,18,"48,541.44","8,737.32",0,0,0,"4,51,082.00"
SCT/82,04 October 2024,VRINDAVAN TRADING COMPANY,09BLAPK0188F1Z8,GAUTAM BUDH NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3973,"4,76,760.00",-143028,18,"3,33,731.56","60,071.68",0,0,0,"4,51,082.00"
SCT/83,04 October 2024,"BALA JI TILES AND MARBLE , GRANITE",09BDPPY8750G1ZM,DEORIA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,86,"10,320.00",-859.72,18,"9,460.34","1,703.06",0,0,0,"3,26,459.00"
SCT/83,04 October 2024,"BALA JI TILES AND MARBLE , GRANITE",09BDPPY8750G1ZM,DEORIA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2429,"2,91,480.00",-24280.28,18,"2,67,199.66","48,095.94",0,0,0,"3,26,459.00"
SCT/84,04 October 2024,CHAMUNDA TILES AND SANITARY WARE,24BWDPK5086Q1ZX,JAMNAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,301,"7,525.00",0,18,"7,525.00",0,677,677,0,"8,879.00"
SCT/85,04 October 2024,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,30,"3,600.00",-540,18,"3,060.00",550.88,0,0,0,"1,04,954.00"
SCT/85,04 October 2024,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,842,"1,01,040.00",-15156,18,"85,884.00","15,459.12",0,0,0,"1,04,954.00"
SCT/86,04 October 2024,ITALIAN BATHWARE,24COJPB9299H1ZJ,AT-TRAJPAR,Gujarat,CERAMIC GLAZE TILES,69072300,595,"71,400.00",-5947.47,18,"65,452.40",0,"5,890.49","5,890.49",0,"5,46,867.00"
SCT/86,04 October 2024,ITALIAN BATHWARE,24COJPB9299H1ZJ,AT-TRAJPAR,Gujarat,CERAMIC GLAZE TILES,69072300,3618,"4,34,160.00",-36165.53,18,"3,97,994.60",0,"35,819.51","35,819.51",0,"5,46,867.00"
SCT/87,04 October 2024,SHREE GAJANAND BUILDING MATERIALS,24AQTPP8537C1ZG,BANASKANTHA,Gujarat,CERAMIC GLAZE TILES,69072300,888,"1,06,560.00",-6447,18,"1,00,113.00",0,"9,010.00","9,010.00",0,"1,18,133.00"
SCT/88,04 October 2024,SIVA SAI TILES,37FVCPK3740R1ZY,Prakasam,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,451,"55,428.00",0,18,"55,428.00","9,977.44",0,0,0,"4,21,579.00"
SCT/88,04 October 2024,SIVA SAI TILES,37FVCPK3740R1ZY,Prakasam,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,2456,"3,01,842.00",0,18,"3,01,842.00","54,331.56",0,0,0,"4,21,579.00"
SCT/89,04 October 2024,VRINDAVAN TRADING COMPANY,09BLAPK0188F1Z8,GAUTAM BUDH NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,876,"39,420.00",-11826,18,"27,594.00","4,967.32",0,0,0,"3,53,611.00"
SCT/89,04 October 2024,VRINDAVAN TRADING COMPANY,09BLAPK0188F1Z8,GAUTAM BUDH NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3239,"3,88,680.00",-116604,18,"2,72,076.00","48,973.68",0,0,0,"3,53,611.00"
SCT/90,04 October 2024,SHREE KRISHNA TILES & SANITARY STORE,08BGXPJ0681G1ZZ,RENWAL,Rajasthan,CERAMIC GLAZE TILES,69072300,302,"36,240.00",-3018.83,18,"33,221.20","5,979.94",0,0,0,"5,20,517.00"
SCT/90,04 October 2024,SHREE KRISHNA TILES & SANITARY STORE,08BGXPJ0681G1ZZ,RENWAL,Rajasthan,CERAMIC GLAZE TILES,69072300,3708,"4,44,960.00",-37065.17,18,"4,07,894.80","73,421.06",0,0,0,"5,20,517.00"
SCT/91,04 November 2024,ADESH ENTERPRISE,24APUPK5528C1ZT,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,500,"60,000.00",0,18,"60,000.00",0,"5,400.00","5,400.00",0,"70,800.00"
SCT/92,04 November 2024,UMA ENTERPRISE,24BNLPP8119A1Z3,KHAMBHAT,Gujarat,CERAMIC GLAZE TILES,69072300,197,"23,640.00",0,18,"23,640.00",0,"2,128.00","2,128.00",0,"27,896.00"
SCT/93,04 November 2024,SATHYAM GRANITES,33ACOFS2200G1ZH,TIRUPUR,Tamil Nadu,CERAMIC GLAZE TILES,69072300,448,"60,480.00",211.41,18,"60,691.64","10,924.12",0,0,0,"4,40,247.00"
SCT/93,04 November 2024,SATHYAM GRANITES,33ACOFS2200G1ZH,TIRUPUR,Tamil Nadu,CERAMIC GLAZE TILES,69072300,2306,"3,11,310.00",1089.59,18,"3,12,399.36","56,231.88",0,0,0,"4,40,247.00"
SCT/94,04 November 2024,KHUSH MARBLE & SANITARY,08CJCPC0186J1ZC,PUNALI,Rajasthan,CERAMIC GLAZE TILES,69072300,799,"95,880.00",-2444.73,18,"93,435.26","16,818.51",0,0,0,"1,13,738.00"
SCT/94,04 November 2024,KHUSH MARBLE & SANITARY,08CJCPC0186J1ZC,PUNALI,Rajasthan,BROKEN TILES,69072300,10100,"3,030.00",-77.27,18,"2,952.74",531.49,0,0,0,"1,13,738.00"
SCT/95,04 November 2024,SHREE PARSVNATH TILES,07AAMPJ6032B1Z2,DELHI,Delhi,CERAMIC GLAZE TILES,69072300,694,"31,230.00",-9369,18,"21,861.00","3,935.28",0,0,0,"3,63,399.00"
SCT/95,04 November 2024,SHREE PARSVNATH TILES,07AAMPJ6032B1Z2,DELHI,Delhi,CERAMIC GLAZE TILES,69072300,3406,"4,08,720.00",-122616,18,"2,86,104.00","51,498.72",0,0,0,"3,63,399.00"
SCT/96,04 November 2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1139,"1,36,680.00",-11385,18,"1,25,295.00",0,"11,277.00","11,277.00",0,"1,47,849.00"
SCT/97,04 November 2024,KRIVA IMPEX,24ABAFK5885A1ZJ,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,454,"54,480.00",-3187,18,"51,293.00",0,"4,616.00","4,616.00",0,"60,525.00"
SCT/98,04 November 2024,FANGALIA LALAJIBHAI HAMIRBHAI,,WANKANER,Gujarat,CERAMIC GLAZE TILES,69072300,140,"16,800.00",0,18,"16,800.00",0,"1,512.00","1,512.00",0,"19,824.00"
SCT/99,04 November 2024,BLACKWELL TILES,24CQFPR9774K1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,99,"11,880.00",-990,18,"10,890.00",0,980,980,0,"12,850.00"
SCT/100,04 November 2024,SOUDAGAR CONSTRUCTION CO,29AGUPS6204N1ZG,BIJAPUR,Karnataka,CERAMIC GLAZE TILES,69072300,295,"35,400.00",-2949.06,18,"32,451.15","5,841.43",0,0,0,"3,64,881.00"
SCT/100,04 November 2024,SOUDAGAR CONSTRUCTION CO,29AGUPS6204N1ZG,BIJAPUR,Karnataka,CERAMIC GLAZE TILES,69072300,2516,"3,01,920.00",-25149.94,18,"2,76,769.85","49,818.57",0,0,0,"3,64,881.00"
SCT/101,04 November 2024,PRAGATI TILES DEPO,33AWFPG9623A1ZZ,HOSUR,Tamil Nadu,CERAMIC GLAZE TILES,69072300,400,"48,000.00",158.46,18,"48,158.41","8,668.61",0,0,0,"4,07,165.00"
SCT/101,04 November 2024,PRAGATI TILES DEPO,33AWFPG9623A1ZZ,HOSUR,Tamil Nadu,CERAMIC GLAZE TILES,69072300,2466,"2,95,920.00",976.54,18,"2,96,896.59","53,441.39",0,0,0,"4,07,165.00"
SCT/102,04 November 2024,HARI OM CERAMIC,24CXSPP5844A1Z9,BHAVNAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,2495,"62,375.00",0,18,"62,375.00",0,"5,614.00","5,614.00",0,"73,603.00"
SCT/103,04 December 2024,RAJASTHAN MARBLE,27AXPPJ2413C1ZR,AMRAVATI,Maharashtra,CERAMIC GLAZE TILES,69072300,164,"19,680.00",0,18,"19,680.00","3,542.60",0,0,0,"1,81,673.00"
SCT/103,04 December 2024,RAJASTHAN MARBLE,27AXPPJ2413C1ZR,AMRAVATI,Maharashtra,CERAMIC GLAZE TILES,69072300,1119,"1,34,280.00",0,18,"1,34,280.00","24,170.40",0,0,0,"1,81,673.00"
SCT/104,04 December 2024,RABARI HARESHBHAI SONA,,KACHCHH,Gujarat,CERAMIC GLAZE TILES,69072300,26,650,0,18,650,0,59,59,0,768
SCT/105,04 December 2024,GURUKRUPA ENTERPRISE,24EUTPK1811C1ZU,MAHENDRANAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,589,"70,680.00",-4099.52,18,"66,580.55",0,"5,992.39","5,992.39",0,"4,27,106.00"
SCT/105,04 December 2024,GURUKRUPA ENTERPRISE,24EUTPK1811C1ZU,MAHENDRANAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,2613,"3,13,560.00",-18186.48,18,"2,95,373.45",0,"26,583.61","26,583.61",0,"4,27,106.00"
SCT/106,04 December 2024,NEXXA TILES,24AAUFN0813G1ZC,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,300,"36,000.00",0,18,"36,000.00",0,"3,240.00","3,240.00",0,"42,480.00"
SCT/107,04 December 2024,PATHAR DI DUKAN,03BCAPS5578L1Z6,LUDHIANA,Punjab,CERAMIC GLAZE TILES,69072300,280,"33,600.00",201,18,"33,801.00","6,084.00",0,0,0,"39,885.00"
SCT/108,04 December 2024,VRINDAVAN TRADING COMPANY,09BLAPK0188F1Z8,GAUTAM BUDH NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,1275,"57,375.00",-17213,18,"40,162.46","7,229.28",0,0,0,"5,32,088.00"
SCT/108,04 December 2024,VRINDAVAN TRADING COMPANY,09BLAPK0188F1Z8,GAUTAM BUDH NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,4890,"5,86,800.00",-176040,18,"4,10,759.54","73,936.72",0,0,0,"5,32,088.00"
SCT/109,4/13/2024,SUDHA CERAMICS,33CJAPR1788P2ZJ,VIRUDHUNAGAR,Tamil Nadu,CERAMIC GLAZE TILES,69072300,35,"4,200.00",-195.62,18,"4,004.28",721.09,0,0,0,"1,46,882.00"
SCT/109,4/13/2024,SUDHA CERAMICS,33CJAPR1788P2ZJ,VIRUDHUNAGAR,Tamil Nadu,CERAMIC GLAZE TILES,69072300,1053,"1,26,360.00",-5888.38,18,"1,20,471.72","21,684.91",0,0,0,"1,46,882.00"
SCT/110,4/13/2024,CHAMUNDA TILES AND SANITARY WARE,24BWDPK5086Q1ZX,JAMNAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,312,"7,800.00",0,18,"7,800.00",0,702,702,0,"9,204.00"
SCT/111,4/13/2024,ZAMPADIYA ANILBHAI RAMESHBHAI,,BHAVNAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,88,"2,200.00",0,18,"2,200.00",0,198,198,0,"2,596.00"
SCT/112,4/13/2024,NAVEEN ENTERPRISES,06BUQPS3492B1ZB,REWARI,Haryana,CERAMIC GLAZE TILES,69072300,612,"27,540.00",-8262,18,"19,278.00","3,470.04",0,0,0,"3,01,077.00"
SCT/112,4/13/2024,NAVEEN ENTERPRISES,06BUQPS3492B1ZB,REWARI,Haryana,CERAMIC GLAZE TILES,69072300,2808,"3,36,960.00",-101088,18,"2,35,872.00","42,456.96",0,0,0,"3,01,077.00"
SCT/113,4/13/2024,VIHOTKRUPA CERAMICS,24AGPPP5164M1ZR,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,501,"15,030.00",0,18,"15,030.00",0,"1,353.00","1,353.00",0,"88,536.00"
SCT/113,4/13/2024,VIHOTKRUPA CERAMICS,24AGPPP5164M1ZR,AHMEDABAD,Gujarat,CERAMIC GLAZE TILES,69072300,500,"60,000.00",0,18,"60,000.00",0,"5,400.00","5,400.00",0,"88,536.00"
SCT/114,4/13/2024,BLACKWELL TILES,24CQFPR9774K1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,280,"33,600.00",-2798.78,18,"30,801.13",0,"2,771.78","2,771.78",0,"2,56,234.00"
SCT/114,4/13/2024,BLACKWELL TILES,24CQFPR9774K1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,1694,"2,03,280.00",-16933.22,18,"1,86,346.87",0,"16,771.22","16,771.22",0,"2,56,234.00"
SCT/115,4/13/2024,TIRUPATI MARBLE & GRANITE (POLYMERS),24AYLPP9949A1Z2,KALOL,Gujarat,CERAMIC GLAZE TILES,69072300,1191,"1,42,920.00",-11905,18,"1,31,015.00",0,"11,791.00","11,791.00",0,"1,54,597.00"
SCT/116,4/13/2024,MUNDHAVA RAMESHBHAI SATABHAI,,MORBI,Gujarat,BROKEN TILES,69072300,909,273,0,18,273,0,25,25,0,323
SCT/117,4/14/2024,PANTHERA EXIM,24ABDFP1001A1ZB,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,549,"65,880.00",-5797.4,18,"60,082.57",0,"5,407.66","5,407.66",0,"3,45,803.00"
SCT/117,4/14/2024,PANTHERA EXIM,24ABDFP1001A1ZB,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2079,"2,49,480.00",-21954.24,18,"2,27,525.79",0,"20,477.32","20,477.32",0,"3,45,803.00"
SCT/117,4/14/2024,PANTHERA EXIM,24ABDFP1001A1ZB,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,199,"5,970.00",-525.36,18,"5,444.64",0,490.02,490.02,0,"3,45,803.00"
SCT/118,4/14/2024,RUDANI DEVLOPERS,,NASIK,Maharashtra,CERAMIC GLAZE TILES,69072300,28,"3,360.00",0,18,"3,360.00",605,0,0,0,"3,965.00"
SCT/119,4/14/2024,SHREE PARSVNATH TILES,07AAMPJ6032B1Z2,DELHI,Delhi,CERAMIC GLAZE TILES,69072300,803,"36,135.00",-10841,18,"25,294.46","4,552.84",0,0,0,"3,54,663.00"
SCT/119,4/14/2024,SHREE PARSVNATH TILES,07AAMPJ6032B1Z2,DELHI,Delhi,CERAMIC GLAZE TILES,69072300,3277,"3,93,240.00",-117972,18,"2,75,267.54","49,548.16",0,0,0,"3,54,663.00"
SCT/120,4/14/2024,SHREE CERA TILES,24AESFS2810Q1ZF,LALPAR,Gujarat,CERAMIC GLAZE TILES,69072300,50,"6,000.00",-499.96,18,"5,500.17",0,495.03,495.03,0,"37,773.00"
SCT/120,4/14/2024,SHREE CERA TILES,24AESFS2810Q1ZF,LALPAR,Gujarat,CERAMIC GLAZE TILES,69072300,241,"28,920.00",-2409.04,18,"26,510.83",0,"2,385.97","2,385.97",0,"37,773.00"
SCT/121,4/14/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1571,"1,88,520.00",-15704,18,"1,72,816.00",0,"15,553.00","15,553.00",0,"2,03,922.00"
SCT/122,4/14/2024,OM MARBLE & TILES,07CGFPG9755D1ZA,DELHI,Delhi,CERAMIC GLAZE TILES,69072300,831,"37,395.00",-11219,18,"26,176.46","4,711.80",0,0,0,"3,54,911.00"
SCT/122,4/14/2024,OM MARBLE & TILES,07CGFPG9755D1ZA,DELHI,Delhi,CERAMIC GLAZE TILES,69072300,3269,"3,92,280.00",-117684,18,"2,74,595.54","49,427.20",0,0,0,"3,54,911.00"
SCT/123,4/15/2024,VAGHORA LALJIBHAI SAMJIBHAI,,JAMNAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,110,"2,750.00",0,18,"2,750.00",0,248,248,0,"3,246.00"
SCT/124,4/15/2024,VISHNU IMPEX,24ANGPV1469B1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1173,"1,40,760.00",-11725,18,"1,29,035.00",0,"11,613.00","11,613.00",0,"1,52,261.00"
SCT/125,4/15/2024,REGAL CERAMICA,24DXYPB2455L1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,200,"24,000.00",0,18,"24,000.00",0,"2,160.20","2,160.20",0,"1,13,422.00"
SCT/125,4/15/2024,REGAL CERAMICA,24DXYPB2455L1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,601,"72,120.00",0,18,"72,120.00",0,"6,490.80","6,490.80",0,"1,13,422.00"
SCT/126,4/15/2024,SHYAM HARDWARE,24ADRPB1003C1ZG,RAJKOT,Gujarat,CERAMIC GLAZE TILES,69072300,292,"35,040.00",-1458,18,"33,582.00",0,"3,022.00","3,022.00",0,"39,626.00"
SCT/127,4/15/2024,D AND J TRADING,24BYCPP8943A1ZI,JAMNAGAR,Gujarat,BROKEN TILES,69072300,22220,"6,666.00",0,18,"6,666.00",0,600,600,0,"7,866.00"
SCT/128,4/15/2024,SONA RAM,,BIKANER,Rajasthan,BROKEN TILES,69072300,4545,"1,364.00",0,18,"1,364.00",245.4,0,0,0,"36,443.00"
SCT/128,4/15/2024,SONA RAM,,BIKANER,Rajasthan,CERAMIC GLAZE TILES,69072300,246,"29,520.00",0,18,"29,520.00","5,313.60",0,0,0,"36,443.00"
SCT/129,4/15/2024,M/S ADESH CERAMIC,09FFOPK3417R1ZK,GORAKHPUR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,298,"8,940.00",-744.62,18,"8,195.30","1,475.17",0,0,0,"5,16,558.00"
SCT/129,4/15/2024,M/S ADESH CERAMIC,09FFOPK3417R1ZK,GORAKHPUR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,603,"72,360.00",-6027.59,18,"66,332.42","11,939.84",0,0,0,"5,16,558.00"
SCT/129,4/15/2024,M/S ADESH CERAMIC,09FFOPK3417R1ZK,GORAKHPUR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3302,"3,96,240.00",-33006.79,18,"3,63,233.28","65,381.99",0,0,0,"5,16,558.00"
SCT/130,4/15/2024,NEEL TRADING,24AGSPP2967P1ZD,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3389,"84,725.00",0,18,"84,725.00",0,"7,625.00","7,625.00",0,"99,975.00"
SCT/131,4/15/2024,SHRI SHYAM TRADING COMPANY,09ATRPS6541C1Z9,DADRI,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,406,"12,180.00",-1827,18,"10,353.00","1,863.16",0,0,0,"4,32,754.00"
SCT/131,4/15/2024,SHRI SHYAM TRADING COMPANY,09ATRPS6541C1Z9,DADRI,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3494,"4,19,280.00",-62892,18,"3,56,388.00","64,149.84",0,0,0,"4,32,754.00"
SCT/132,4/16/2024,M N TILES & SANITARY,18ANXPI8086L2ZU,NAGAON,Assam,CERAMIC GLAZE TILES,69072300,254,"30,480.00",-2539.13,18,"27,941.00","5,029.16",0,0,0,"2,96,863.00"
SCT/132,4/16/2024,M N TILES & SANITARY,18ANXPI8086L2ZU,NAGAON,Assam,CERAMIC GLAZE TILES,69072300,2033,"2,43,960.00",-20321.87,18,"2,23,638.00","40,254.84",0,0,0,"2,96,863.00"
SCT/133,4/16/2024,BLACKWELL TILES,24CQFPR9774K1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,3951,"4,74,120.00",-39494,18,"4,34,626.00",0,"39,116.00","39,116.00",0,"5,12,858.00"
SCT/134,4/16/2024,GROW CERAMIC,24DKHPB1615L1ZF,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,218,"7,630.00",-635.32,18,"6,994.44",0,629.68,629.68,0,"1,15,992.00"
SCT/134,4/16/2024,GROW CERAMIC,24DKHPB1615L1ZF,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,830,"99,600.00",-8296.68,18,"91,303.56",0,"8,217.32","8,217.32",0,"1,15,992.00"
SCT/135,4/16/2024,MAHADEV PAINTS AND HARDWARE,07DSXPR3267L1ZN,WEST DELHI,Delhi,CERAMIC GLAZE TILES,69072300,833,"37,485.00",-11246,18,"26,239.46","4,723.44",0,0,0,"3,52,805.00"
SCT/135,4/16/2024,MAHADEV PAINTS AND HARDWARE,07DSXPR3267L1ZN,WEST DELHI,Delhi,CERAMIC GLAZE TILES,69072300,3247,"3,89,640.00",-116892,18,"2,72,747.54","49,094.56",0,0,0,"3,52,805.00"
SCT/136,4/16/2024,MAHADEV PAINTS AND HARDWARE,07DSXPR3267L1ZN,WEST DELHI,Delhi,CERAMIC GLAZE TILES,69072300,823,"37,035.00",-11111,18,"25,924.46","4,665.92",0,0,0,"3,54,514.00"
SCT/136,4/16/2024,MAHADEV PAINTS AND HARDWARE,07DSXPR3267L1ZN,WEST DELHI,Delhi,CERAMIC GLAZE TILES,69072300,3268,"3,92,160.00",-117648,18,"2,74,511.54","49,412.08",0,0,0,"3,54,514.00"
SCT/137,4/16/2024,TILE WORLD,37AAKFT6313M1ZP,VIJAYAWADA,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,698,"83,760.00",-3903.26,18,"79,856.78","14,374.22",0,0,0,"4,73,180.00"
SCT/137,4/16/2024,TILE WORLD,37AAKFT6313M1ZP,VIJAYAWADA,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,2807,"3,36,840.00",-15696.74,18,"3,21,143.22","57,805.78",0,0,0,"4,73,180.00"
SCT/138,4/17/2024,TILES WORLD,36BKHPM9625H1ZS,Nagarkurnool,Telangana,CERAMIC GLAZE TILES,69072300,356,"42,720.00",0,18,"42,720.00","7,690.00",0,0,0,"3,10,246.00"
SCT/138,4/17/2024,TILES WORLD,36BKHPM9625H1ZS,Nagarkurnool,Telangana,CERAMIC GLAZE TILES,69072300,1835,"2,20,200.00",0,18,"2,20,200.00","39,636.00",0,0,0,"3,10,246.00"
SCT/139,4/17/2024,BLACKWELL TILES,24CQFPR9774K1Z0,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,2175,"2,61,000.00",-21741,18,"2,39,259.00",0,"21,533.00","21,533.00",0,"2,82,325.00"
SCT/140,4/17/2024,MAHADEV PAINTS AND HARDWARE,07DSXPR3267L1ZN,WEST DELHI,Delhi,CERAMIC GLAZE TILES,69072300,845,"38,025.00",-11408,18,"26,617.46","4,790.72",0,0,0,"3,56,323.00"
SCT/140,4/17/2024,MAHADEV PAINTS AND HARDWARE,07DSXPR3267L1ZN,WEST DELHI,Delhi,CERAMIC GLAZE TILES,69072300,3278,"3,93,360.00",-118008,18,"2,75,351.54","49,563.28",0,0,0,"3,56,323.00"
SCT/141,4/17/2024,KP CERAMIC,24CLYPS9890K1ZP,Makansar,Gujarat,CERAMIC GLAZE TILES,69072300,700,"35,000.00",0,18,"35,000.00",0,"3,150.00","3,150.00",0,"41,300.00"
SCT/142,4/17/2024,SWATI ENTERPRISES PVT LTD,,KATHMANDU,Other Territory,CERAMIC GLAZE TILES,69072300,1104,"1,43,520.00",0,0,0,0,0,0,0,"6,25,632.00"
SCT/142,4/17/2024,SWATI ENTERPRISES PVT LTD,,KATHMANDU,Other Territory,CERAMIC GLAZE TILES,69072300,2976,"4,82,112.00",0,0,0,0,0,0,0,"6,25,632.00"
