Vou No.,Vou Date,Party Name,GSTIN No.,City,Place of Supply,Product Name,HSN Code,Quantity-1,Item Amount,Expense / Discount,Tax %,Taxable Amt.,IGST,CGST,SGST,Cess,Bill Amount
SCT/724,7/8/2024,TILE WORLD,37AAKFT6313M1ZP,VIJAYAWADA,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,210,"16,800.00",58.8,18.00,"16,858.86","3,034.59",0.00,0.00,0.00,"135,181.00"
SCT/725,7/8/2024,SHYAM HARDWARE,24ADRPB1003C1ZG,RAJKOT,Gujarat,CERAMIC GLAZE TILES,69072300,125,"7,500.00",0,18.00,"7,500.00",0.00,675.00,675.00,0.00,"8,850.00"
SCT/726,7/8/2024,NIKHIL CERAMICS,27AAAPN4105D1ZA,MUMBAI,Maharashtra,CERAMIC GLAZE TILES,69072300,102,"7,650.00",27,18.00,"7,677.00","1,382.00",0.00,0.00,0.00,"9,059.00"
SCT/727,7/8/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1905,"114,300.00",0,18.00,"114,300.00",0.00,"10,286.80","10,286.80",0.00,"176,858.00"
SCT/727,7/8/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,593,"35,580.00",0,18.00,"35,580.00",0.00,"3,202.20","3,202.20",0.00,"176,858.00"
SCT/728,7/8/2024,DEV CORPORATION,24AATFD4074E1ZE,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,500,"30,000.00",0,18.00,"30,000.00",0.00,"2,700.00","2,700.00",0.00,"42,480.00"
SCT/728,7/8/2024,DEV CORPORATION,24AATFD4074E1ZE,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,100,"6,000.00",0,18.00,"6,000.00",0.00,540.00,540.00,0.00,"42,480.00"
SCT/729,7/8/2024,NEW RAJSHREE TILES,27BZYPJ7483C1ZP,DHULE,Maharashtra,CERAMIC GLAZE TILES,69072300,2267,"158,690.00",555.75,18.00,"159,245.72","28,663.97",0.00,0.00,0.00,"208,632.00"
SCT/729,7/8/2024,NEW RAJSHREE TILES,27BZYPJ7483C1ZP,DHULE,Maharashtra,CERAMIC GLAZE TILES,69072300,250,"17,500.00",61.25,18.00,"17,561.28","3,161.03",0.00,0.00,0.00,"208,632.00"
SCT/730,7/8/2024,MAHAMAYA SHREE MARBLE,10BQVPS0259P1Z5,MUZAFFARNAGAR,Bihar,CERAMIC GLAZE TILES,69072300,1206,"96,480.00",338.08,18.00,"96,818.01","17,427.34",0.00,0.00,0.00,"136,886.00"
SCT/730,7/8/2024,MAHAMAYA SHREE MARBLE,10BQVPS0259P1Z5,MUZAFFARNAGAR,Bihar,CERAMIC GLAZE TILES,69072300,239,"19,120.00",66.92,18.00,"19,186.99","3,453.66",0.00,0.00,0.00,"136,886.00"
SCT/731,7/8/2024,CAPRICORN CORPORATION,24AAQFC5978F1Z1,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3261,"228,270.00",0,18.00,"228,270.00",0.00,"20,544.80","20,544.80",0.00,"285,384.00"
SCT/731,7/8/2024,CAPRICORN CORPORATION,24AAQFC5978F1Z1,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,194,"13,580.00",0,18.00,"13,580.00",0.00,"1,222.20","1,222.20",0.00,"285,384.00"
SCT/732,7/8/2024,CHENCHULAKSHMI TILES,37COSPS2192R2ZM,Puttur,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,1392,"97,440.00",341.2,18.00,"97,781.19","17,600.97",0.00,0.00,0.00,"131,214.00"
SCT/732,7/8/2024,CHENCHULAKSHMI TILES,37COSPS2192R2ZM,Puttur,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,191,"13,370.00",46.8,18.00,"13,416.81","2,415.03",0.00,0.00,0.00,"131,214.00"
SCT/733,7/8/2024,MAHALAXMI TRADERS,09AKFPG5628R1ZI,AGRA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3237,"194,220.00",680,18.00,"194,899.99","35,082.22",0.00,0.00,0.00,"237,087.00"
SCT/733,7/8/2024,MAHALAXMI TRADERS,09AKFPG5628R1ZI,AGRA,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,100,"6,000.00",21,18.00,"6,021.01","1,083.78",0.00,0.00,0.00,"237,087.00"
SCT/734,7/8/2024,AMBIKA CERAMIC MARKETING,24ESWPP4645E1Z8,Himmatnagar,Gujarat,CERAMIC GLAZE TILES,69072300,3517,"175,850.00",-69971,18.00,"105,879.00",0.00,"9,529.00","9,529.00",0.00,"124,937.00"
SCT/735,7/9/2024,RAJGHARANA MARBLE,09AMCPJ4412H1ZB,VARANASI,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2057,"123,420.00",431.56,18.00,"123,851.62","22,293.05",0.00,0.00,0.00,"172,006.00"
SCT/735,7/9/2024,RAJGHARANA MARBLE,09AMCPJ4412H1ZB,VARANASI,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,364,"21,840.00",76.44,18.00,"21,916.38","3,944.95",0.00,0.00,0.00,"172,006.00"
SCT/736,7/9/2024,SHREE BAJRANG TILES,24AEKPP4713M1Z7,VADODARA,Gujarat,CERAMIC GLAZE TILES,69072300,403,"30,225.00",106.05,18.00,"30,331.01",0.00,"2,730.20","2,730.20",0.00,"42,541.00"
SCT/736,7/9/2024,SHREE BAJRANG TILES,24AEKPP4713M1Z7,VADODARA,Gujarat,CERAMIC GLAZE TILES,69072300,76,"5,700.00",19.95,18.00,"5,719.99",0.00,514.80,514.80,0.00,"42,541.00"
SCT/737,7/9/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3111,"202,215.00",0,18.00,"202,215.00",0.00,"18,199.25","18,199.25",0.00,"276,580.00"
SCT/737,7/9/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,495,"32,175.00",0,18.00,"32,175.00",0.00,"2,895.75","2,895.75",0.00,"276,580.00"
SCT/738,7/9/2024,AMAIRA CERAMICS,37ACTPL4238J1Z1,GUNTUR,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,587,"35,220.00",123.72,18.00,"35,343.62","6,362.23",0.00,0.00,0.00,"53,642.00"
SCT/738,7/9/2024,AMAIRA CERAMICS,37ACTPL4238J1Z1,GUNTUR,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,168,"10,080.00",35.28,18.00,"10,115.38","1,820.77",0.00,0.00,0.00,"53,642.00"
SCT/739,7/9/2024,N S TILES AND GRANITES,37ETNPM3556B1ZH,Rayadurg,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,3421,"239,470.00",838.51,18.00,"240,308.46","43,255.24",0.00,0.00,0.00,"333,463.00"
SCT/739,7/9/2024,N S TILES AND GRANITES,37ETNPM3556B1ZH,Rayadurg,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,602,"42,140.00",147.49,18.00,"42,287.54","7,611.76",0.00,0.00,0.00,"333,463.00"
SCT/740,7/9/2024,M.S.TILES,08AFUPB4827K1Z0,KISHANGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,2761,"165,660.00",579.73,18.00,"166,239.75","29,922.87",0.00,0.00,0.00,"259,182.00"
SCT/740,7/9/2024,M.S.TILES,08AFUPB4827K1Z0,KISHANGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,887,"53,220.00",186.27,18.00,"53,406.25","9,613.13",0.00,0.00,0.00,"259,182.00"
SCT/741,7/9/2024,SOMCERA CERAMIC,24CLAPR9860A1Z5,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,948,"66,360.00",0,18.00,"66,360.00",0.00,"5,972.70","5,972.70",0.00,"81,692.00"
SCT/741,7/9/2024,SOMCERA CERAMIC,24CLAPR9860A1Z5,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,41,"2,870.00",0,18.00,"2,870.00",0.00,258.30,258.30,0.00,"81,692.00"
SCT/742,7/10/2024,JP TILES,37HQIPM1668H1ZC,KORUKONDA,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,2479,"173,530.00",607.18,18.00,"174,137.21","31,344.74",0.00,0.00,0.00,"237,560.00"
SCT/742,7/10/2024,JP TILES,37HQIPM1668H1ZC,KORUKONDA,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,387,"27,090.00",94.82,18.00,"27,184.79","4,893.26",0.00,0.00,0.00,"237,560.00"
SCT/743,7/10/2024,HEYMANTH TILES GALLERY,33BSFPV2862M1Z7,Vellore,Tamil Nadu,CERAMIC GLAZE TILES,69072300,1688,"118,160.00",413.91,18.00,"118,573.86","21,343.35",0.00,0.00,0.00,"163,292.00"
SCT/743,7/10/2024,HEYMANTH TILES GALLERY,33BSFPV2862M1Z7,Vellore,Tamil Nadu,CERAMIC GLAZE TILES,69072300,282,"19,740.00",69.09,18.00,"19,809.14","3,565.65",0.00,0.00,0.00,"163,292.00"
SCT/744,7/10/2024,SEEMA TILES,18BCAPB0838C1ZA,GUWAHATI,Assam,CERAMIC GLAZE TILES,69072300,1665,"133,200.00",466,18.00,"133,666.00","24,060.00",0.00,0.00,0.00,"157,726.00"
SCT/745,7/10/2024,LISBON CERAMIC,24AAKFL6287G1Z0,RAJKOT,Gujarat,CERAMIC GLAZE TILES,69072300,70,"4,900.00",17,18.00,"4,917.00",0.00,443.00,443.00,0.00,"5,803.00"
SCT/746,7/10/2024,SHRI GANPATI TRADERS,22BSBPA8486J1ZP,KORBA,Chattisgarh,CERAMIC GLAZE TILES,69072300,2484,"149,040.00",522.11,18.00,"149,562.01","26,920.98",0.00,0.00,0.00,"226,856.00"
SCT/746,7/10/2024,SHRI GANPATI TRADERS,22BSBPA8486J1ZP,KORBA,Chattisgarh,CERAMIC GLAZE TILES,69072300,709,"42,540.00",148.89,18.00,"42,688.99","7,684.02",0.00,0.00,0.00,"226,856.00"
SCT/747,7/10/2024,NATIONAL TILES GRANTE AND SANITARY,27ISCPM3765C1ZM,BULDHANA,Maharashtra,CERAMIC GLAZE TILES,69072300,2011,"130,715.00",457.14,18.00,"131,172.20","23,611.34",0.00,0.00,0.00,"185,186.00"
SCT/747,7/10/2024,NATIONAL TILES GRANTE AND SANITARY,27ISCPM3765C1ZM,BULDHANA,Maharashtra,CERAMIC GLAZE TILES,69072300,395,"25,675.00",89.86,18.00,"25,764.80","4,637.66",0.00,0.00,0.00,"185,186.00"
SCT/748,7/10/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1598,"95,880.00",0,18.00,"95,880.00",0.00,"8,628.80","8,628.80",0.00,"134,944.00"
SCT/748,7/10/2024,LOGIN TILES LLP,24AAKFL4918Q1ZP,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,308,"18,480.00",0,18.00,"18,480.00",0.00,"1,663.20","1,663.20",0.00,"134,944.00"
SCT/749,7/10/2024,BARAM AKHILANDESWARI,,KOTTAPALLI,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,45,"3,600.00",13,18.00,"3,613.00",650.00,0.00,0.00,0.00,"4,263.00"
SCT/750,7/10/2024,SRI VEENKATA HANUMA SAI CONSTRUCTIONS,37AEYFS0584H1ZA,Guntur,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,49,"3,920.00",13.78,18.00,"3,933.75",708.04,0.00,0.00,0.00,"12,836.00"
SCT/750,7/10/2024,SRI VEENKATA HANUMA SAI CONSTRUCTIONS,37AEYFS0584H1ZA,Guntur,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,102,"6,120.00",21.42,18.00,"6,141.45","1,105.46",0.00,0.00,0.00,"12,836.00"
SCT/750,7/10/2024,SRI VEENKATA HANUMA SAI CONSTRUCTIONS,37AEYFS0584H1ZA,Guntur,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,10,800.00,2.8,18.00,802.80,144.50,0.00,0.00,0.00,"12,836.00"
SCT/751,7/10/2024,MORI YUVRAJSINH B.,,SURENDRANAGAR,Gujarat,CERAMIC GLAZE TILES,69072300,75,"6,000.00",0,18.00,"6,000.00",0.00,540.00,540.00,0.00,"7,080.00"
SCT/752,7/10/2024,AMAIRA CERAMICS,37ACTPL4238J1Z1,GUNTUR,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,2529,"177,030.00",619.99,18.00,"177,649.93","31,977.23",0.00,0.00,0.00,"250,906.00"
SCT/752,7/10/2024,AMAIRA CERAMICS,37ACTPL4238J1Z1,GUNTUR,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,498,"34,860.00",122.01,18.00,"34,982.07","6,296.77",0.00,0.00,0.00,"250,906.00"
SCT/753,7/10/2024,SANYOG MARBLE GRANITE AND TILES,27APCPA4556J1ZY,SILLOD,Maharashtra,CERAMIC GLAZE TILES,69072300,3440,"223,600.00",782.85,18.00,"224,382.81","40,388.97",0.00,0.00,0.00,"315,571.00"
SCT/753,7/10/2024,SANYOG MARBLE GRANITE AND TILES,27APCPA4556J1ZY,SILLOD,Maharashtra,CERAMIC GLAZE TILES,69072300,660,"42,900.00",150.15,18.00,"43,050.19","7,749.03",0.00,0.00,0.00,"315,571.00"
SCT/754,7/10/2024,BHARAT TILES.,27EZWPS7937H1Z6,BEED,Maharashtra,CERAMIC GLAZE TILES,69072300,2958,"177,480.00",620.97,18.00,"178,101.00","32,057.86",0.00,0.00,0.00,"241,633.00"
SCT/754,7/10/2024,BHARAT TILES.,27EZWPS7937H1Z6,BEED,Maharashtra,CERAMIC GLAZE TILES,69072300,443,"26,580.00",93.03,18.00,"26,673.00","4,801.14",0.00,0.00,0.00,"241,633.00"
SCT/755,7/10/2024,TILE HUB,03AKDPG1942N1ZB,VILLAGE ALAMGIR,Punjab,CERAMIC GLAZE TILES,69072300,4372,"240,460.00",841.73,18.00,"241,301.72","43,434.47",0.00,0.00,0.00,"324,073.00"
SCT/755,7/10/2024,TILE HUB,03AKDPG1942N1ZB,VILLAGE ALAMGIR,Punjab,CERAMIC GLAZE TILES,69072300,604,"33,220.00",116.27,18.00,"33,336.28","6,000.53",0.00,0.00,0.00,"324,073.00"
SCT/756,7/10/2024,SHUBHAM STEEL,23ALPPC5443H1Z8,MAHIDPUR,Madhya Pradesh,CERAMIC GLAZE TILES,69072300,1806,"90,300.00",316,18.00,"90,616.00","16,310.48",0.00,0.00,0.00,"111,663.00"
SCT/756,7/10/2024,SHUBHAM STEEL,23ALPPC5443H1Z8,MAHIDPUR,Madhya Pradesh,CERAMIC GLAZE TILES,69072300,80,"4,000.00",14,18.00,"4,014.00",722.52,0.00,0.00,0.00,"111,663.00"
SCT/757,7/11/2024,GREEN TOUCH TILES LLP,24AAVFG7456M1ZK,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,3474,"208,440.00",0,18.00,"208,440.00",0.00,"18,759.20","18,759.20",0.00,"291,766.00"
SCT/757,7/11/2024,GREEN TOUCH TILES LLP,24AAVFG7456M1ZK,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,647,"38,820.00",0,18.00,"38,820.00",0.00,"3,493.80","3,493.80",0.00,"291,766.00"
SCT/758,7/11/2024,NAVKAR CERAMICS,27AJYPJ5721G1ZT,MUMBAI,Maharashtra,CERAMIC GLAZE TILES,69072300,610,"67,100.00",-5886,18.00,"61,214.00","11,019.00",0.00,0.00,0.00,"72,233.00"
SCT/759,7/11/2024,SIDANA HARDWARE AND SANITARY STORE,05CZOPK4577M1ZL,GADARPUR,Uttarakhand,CERAMIC GLAZE TILES,69072300,3485,"209,100.00",732.35,18.00,"209,832.29","37,769.41",0.00,0.00,0.00,"280,639.00"
SCT/759,7/11/2024,SIDANA HARDWARE AND SANITARY STORE,05CZOPK4577M1ZL,GADARPUR,Uttarakhand,CERAMIC GLAZE TILES,69072300,465,"27,900.00",97.65,18.00,"27,997.71","5,039.59",0.00,0.00,0.00,"280,639.00"
SCT/760,7/11/2024,NEXXA TILES,24AAUFN0813G1ZC,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,317,"22,190.00",0,18.00,"22,190.00",0.00,"1,997.00","1,997.00",0.00,"26,184.00"
SCT/761,7/11/2024,GURU INTERNATIONAL,24ALOPN8781C1ZR,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,1693,"135,440.00",0,18.00,"135,440.00",0.00,"12,189.20","12,189.20",0.00,"188,044.00"
SCT/761,7/11/2024,GURU INTERNATIONAL,24ALOPN8781C1ZR,Morbi,Gujarat,CERAMIC GLAZE TILES,69072300,299,"23,920.00",0,18.00,"23,920.00",0.00,"2,152.80","2,152.80",0.00,"188,044.00"
SCT/762,7/11/2024,M/S AMAN TILES MARBLE AND GRANITE,09AEIPA7045P1Z3,LUCKNOW,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,1693,"110,045.00",384.9,18.00,"110,429.93","19,877.03",0.00,0.00,0.00,"149,626.00"
SCT/762,7/11/2024,M/S AMAN TILES MARBLE AND GRANITE,09AEIPA7045P1Z3,LUCKNOW,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,251,"16,315.00",57.1,18.00,"16,372.07","2,946.97",0.00,0.00,0.00,"149,626.00"
SCT/763,7/11/2024,S P MARKETING,24AOYPB3050K1ZU,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1012,"25,300.00",0,18.00,"25,300.00",0.00,"2,277.00","2,277.00",0.00,"29,854.00"
SCT/764,7/11/2024,MARUTI CERAMIC & SANITATION,03AHKPS9019G1Z6,NAWANSHAHAR,Punjab,CERAMIC GLAZE TILES,69072300,41,"2,665.00",9,18.00,"2,674.00",481.00,0.00,0.00,0.00,"3,155.00"
SCT/765,7/11/2024,DUTTA SALES,01AJIPD8219K1ZD,JAMMU,Jammu And Kashmir,CERAMIC GLAZE TILES,69072300,2243,"253,459.00",886.64,18.00,"254,345.73","45,782.15",0.00,0.00,0.00,"372,651.00"
SCT/765,7/11/2024,DUTTA SALES,01AJIPD8219K1ZD,JAMMU,Jammu And Kashmir,CERAMIC GLAZE TILES,69072300,542,"61,246.00",214.36,18.00,"61,460.27","11,062.85",0.00,0.00,0.00,"372,651.00"
SCT/766,7/11/2024,GROW CERAMIC,24DKHPB1615L1ZF,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,2168,"151,760.00",0,18.00,"151,760.00",0.00,"13,658.20","13,658.20",0.00,"214,264.00"
SCT/766,7/11/2024,GROW CERAMIC,24DKHPB1615L1ZF,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,426,"29,820.00",0,18.00,"29,820.00",0.00,"2,683.80","2,683.80",0.00,"214,264.00"
SCT/767,7/11/2024,ADESH ENTERPRISE,24APUPK5528C1ZT,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1830,"128,100.00",0,18.00,"128,100.00",0.00,"11,529.00","11,529.00",0.00,"173,460.00"
SCT/767,7/11/2024,ADESH ENTERPRISE,24APUPK5528C1ZT,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,270,"18,900.00",0,18.00,"18,900.00",0.00,"1,701.00","1,701.00",0.00,"173,460.00"
SCT/769,7/12/2024,VERMA INTERNATIONAL,08AHJPV6370J1ZN,CHIRAWA,Rajasthan,BROKEN TILES,69072300,36400,"40,040.00",0,18.00,"40,040.00","7,207.00",0.00,0.00,0.00,"47,247.00"
SCT/770,7/12/2024,TILE WORLD,37AAKFT6313M1ZP,VIJAYAWADA,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,273,"21,840.00",76.08,18.00,"21,916.22","3,945.16",0.00,0.00,0.00,"41,397.00"
SCT/770,7/12/2024,TILE WORLD,37AAKFT6313M1ZP,VIJAYAWADA,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,164,"13,120.00",45.92,18.00,"13,165.78","2,369.84",0.00,0.00,0.00,"41,397.00"
SCT/771,7/12/2024,KAPISH ENTERPRISES,09AJOPG1068P1ZL,MIRZAPUR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,1382,"96,740.00",338.25,18.00,"97,078.28","17,474.39",0.00,0.00,0.00,"126,986.00"
SCT/771,7/12/2024,KAPISH ENTERPRISES,09AJOPG1068P1ZL,MIRZAPUR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,150,"10,500.00",36.75,18.00,"10,536.72","1,896.61",0.00,0.00,0.00,"126,986.00"
SCT/772,7/12/2024,AGRAHARI ENTERPRISES,09ALBPG9450C1ZB,Basti,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,2597,"155,820.00",545.71,18.00,"156,365.70","28,145.95",0.00,0.00,0.00,"187,993.00"
SCT/772,7/12/2024,AGRAHARI ENTERPRISES,09ALBPG9450C1ZB,Basti,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,49,"2,940.00",10.29,18.00,"2,950.30",531.05,0.00,0.00,0.00,"187,993.00"
SCT/773,7/12/2024,TIRUPATHI ENTERPRISES,37BJCPA6897H2ZW,Autonagar,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,3439,"240,730.00",842.47,18.00,"241,572.48","43,483.41",0.00,0.00,0.00,"334,292.00"
SCT/773,7/12/2024,TIRUPATHI ENTERPRISES,37BJCPA6897H2ZW,Autonagar,Andhra Pradesh (New),CERAMIC GLAZE TILES,69072300,594,"41,580.00",145.53,18.00,"41,725.52","7,510.59",0.00,0.00,0.00,"334,292.00"
SCT/774,7/12/2024,LAXMI TRADERS.,30AMBPP0895P1ZP,MANDREM,Goa,CERAMIC GLAZE TILES,69072300,2647,"158,820.00",556.11,18.00,"159,376.08","28,687.33",0.00,0.00,0.00,"217,122.00"
SCT/774,7/12/2024,LAXMI TRADERS.,30AMBPP0895P1ZP,MANDREM,Goa,CERAMIC GLAZE TILES,69072300,409,"24,540.00",85.89,18.00,"24,625.92","4,432.67",0.00,0.00,0.00,"217,122.00"
SCT/775,7/12/2024,PAWAN CERAMIC,20BULPG8263P1Z6,JAMSHEDPUR,Jharkhand,CERAMIC GLAZE TILES,69072300,1595,"127,600.00",446.88,18.00,"128,046.84","23,048.33",0.00,0.00,0.00,"177,525.00"
SCT/775,7/12/2024,PAWAN CERAMIC,20BULPG8263P1Z6,JAMSHEDPUR,Jharkhand,CERAMIC GLAZE TILES,69072300,279,"22,320.00",78.12,18.00,"22,398.16","4,031.67",0.00,0.00,0.00,"177,525.00"
SCT/776,7/12/2024,BHOOMI TILES AND STONE,27AHGPG5644M2ZZ,NAGPUR,Maharashtra,CERAMIC GLAZE TILES,69072300,1877,"150,160.00",525.6,18.00,"150,685.59","27,123.33",0.00,0.00,0.00,"218,543.00"
SCT/776,7/12/2024,BHOOMI TILES AND STONE,27AHGPG5644M2ZZ,NAGPUR,Maharashtra,CERAMIC GLAZE TILES,69072300,430,"34,400.00",120.4,18.00,"34,520.41","6,213.67",0.00,0.00,0.00,"218,543.00"
SCT/777,7/12/2024,D AND J TRADING,24BYCPP8943A1ZI,JAMNAGAR,Gujarat,BROKEN TILES,69072300,12120,"3,636.00",0,18.00,"3,636.00",0.00,327.00,327.00,0.00,"4,290.00"
SCT/778,7/12/2024,S P MARKETING,24AOYPB3050K1ZU,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1000,"25,000.00",0,18.00,"25,000.00",0.00,"2,250.00","2,250.00",0.00,"29,500.00"
SCT/779,7/12/2024,LEORA CERAMIC LLP,24AAKFL1240R1Z2,MORBI,Gujarat,CERAMIC GLAZE TILES,69072300,1635,"114,450.00",0,18.00,"114,450.00",0.00,"10,301.00","10,301.00",0.00,"135,052.00"
SCT/780,7/12/2024,AVSAR CERAMIC,24CBVPS7763Q1Z9,AMRELI,Gujarat,CERAMIC GLAZE TILES,69072300,804,"56,280.00",197,18.00,"56,477.00",0.00,"5,083.00","5,083.00",0.00,"66,643.00"
SCT/781,7/13/2024,HIRNKUMAR CHAUHAN,,morbi,Gujarat,BROKEN TILES,69072300,1895,569.00,0,18.00,569.00,0.00,51.00,51.00,0.00,671.00
SCT/782,7/13/2024,ELITE GRANITES AND MARBLES,36ADCPI1568A1Z1,MAHABOOBNAGAR,Telangana,CERAMIC GLAZE TILES,69072300,750,"45,000.00",157.24,18.00,"45,157.31","8,128.54",0.00,0.00,0.00,"71,474.00"
SCT/782,7/13/2024,ELITE GRANITES AND MARBLES,36ADCPI1568A1Z1,MAHABOOBNAGAR,Telangana,CERAMIC GLAZE TILES,69072300,256,"15,360.00",53.76,18.00,"15,413.69","2,774.46",0.00,0.00,0.00,"71,474.00"
SCT/783,7/13/2024,ROXY MARBLE AND TILES,09DQOPA0596L1ZB,MUZAFFARNAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,3542,"230,230.00",806,18.00,"231,036.00","41,586.00",0.00,0.00,0.00,"272,622.00"
SCT/784,7/13/2024,DIAMOND CERAMIC,36AAMFD4892P1ZJ,HYDERABAD,Telangana,CERAMIC GLAZE TILES,69072300,2695,"161,700.00",565.56,18.00,"162,265.65","29,208.16",0.00,0.00,0.00,"252,859.00"
SCT/784,7/13/2024,DIAMOND CERAMIC,36AAMFD4892P1ZJ,HYDERABAD,Telangana,CERAMIC GLAZE TILES,69072300,864,"51,840.00",181.44,18.00,"52,021.35","9,363.84",0.00,0.00,0.00,"252,859.00"
SCT/785,7/13/2024,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,2381,"130,955.00",458.2,18.00,"131,413.24","23,654.46",0.00,0.00,0.00,"195,932.00"
SCT/785,7/13/2024,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,226,"12,430.00",43.51,18.00,"12,473.50","2,245.23",0.00,0.00,0.00,"195,932.00"
SCT/785,7/13/2024,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,593,"17,790.00",62.27,18.00,"17,852.25","3,213.41",0.00,0.00,0.00,"195,932.00"
SCT/785,7/13/2024,BHARAT SANITARY AND HARDWARE STORE,08AKIPS3897F1ZJ,DEOGARH,Rajasthan,CERAMIC GLAZE TILES,69072300,286,"4,290.00",15.02,18.00,"4,305.01",774.90,0.00,0.00,0.00,"195,932.00"
SCT/786,7/13/2024,PATHAR DI DUKAN,03BCAPS5578L1Z6,LUDHIANA,Punjab,CERAMIC GLAZE TILES,69072300,2228,"155,960.00",546,18.00,"156,505.97","28,171.53",0.00,0.00,0.00,"234,411.00"
SCT/786,7/13/2024,PATHAR DI DUKAN,03BCAPS5578L1Z6,LUDHIANA,Punjab,CERAMIC GLAZE TILES,69072300,600,"42,000.00",147,18.00,"42,147.03","7,586.47",0.00,0.00,0.00,"234,411.00"
SCT/787,7/14/2024,TELANGANA TRADERS AND SANITARY WARE.,36HVSPK8119N1ZJ,Boath Buzurg,Telangana,CERAMIC GLAZE TILES,69072300,1634,"106,210.00",371.71,18.00,"106,581.72","19,184.65",0.00,0.00,0.00,"146,163.00"
SCT/787,7/14/2024,TELANGANA TRADERS AND SANITARY WARE.,36HVSPK8119N1ZJ,Boath Buzurg,Telangana,CERAMIC GLAZE TILES,69072300,265,"17,225.00",60.29,18.00,"17,285.28","3,111.35",0.00,0.00,0.00,"146,163.00"
SCT/788,7/14/2024,VRINDAVAN TRADING COMPANY,09BLAPK0188F1Z8,GAUTAM BUDH NAGAR,Uttar Pradesh,CERAMIC GLAZE TILES,69072300,4220,"232,100.00",812,18.00,"232,912.00","41,924.00",0.00,0.00,0.00,"274,836.00"
